INPUT:image,skin
img_240.png,0.0
img_242.png,0.0
img_244.png,0.0
img_246.png,0.0
img_248.png,0.0
img_250.png,0.0
img_252.png,0.0
img_254.png,0.0
img_256.png,0.0
img_258.png,1.0
img_260.png,0.0
img_262.png,0.0
img_264.png,0.0
img_266.png,1.0
img_268.png,0.0
img_270.png,0.0
img_272.png,0.0
img_274.png,0.0
img_276.png,0.0
img_278.png,0.0
img_280.png,1.0
img_282.png,0.0
img_284.png,0.0
img_286.png,0.0
img_288.png,0.0
img_290.png,0.0
img_292.png,0.0
img_294.png,0.0
img_296.png,0.0
img_298.png,0.0
img_300.png,0.0
img_302.png,0.0
img_304.png,1.0
img_306.png,0.0
img_308.png,0.0
img_310.png,0.0
img_312.png,0.0
img_314.png,0.0
img_316.png,0.0
img_318.png,0.0
img_320.png,0.0
img_322.png,0.0
img_324.png,1.0
img_326.png,1.0
img_328.png,0.0
img_330.png,0.0
img_332.png,0.0
img_334.png,0.0
img_336.png,1.0
img_338.png,0.0
img_340.png,0.0
img_342.png,0.0
img_344.png,0.0
img_346.png,1.0
img_348.png,0.0
img_350.png,0.0
img_352.png,0.0
img_354.png,0.0
img_356.png,0.0
img_358.png,0.0
img_360.png,0.0
img_362.png,0.0
img_364.png,0.0
img_366.png,0.0
img_368.png,0.0
img_370.png,1.0
img_372.png,0.0
img_374.png,0.0
img_376.png,0.0
img_378.png,0.0
img_380.png,0.0
img_382.png,0.0
img_384.png,0.0
img_386.png,0.0
img_388.png,0.0
img_390.png,0.0
img_392.png,0.0
img_394.png,0.0
img_396.png,0.0
img_398.png,0.0
img_400.png,1.0
img_402.png,0.0
img_404.png,0.0
img_406.png,0.0
img_408.png,0.0
img_410.png,0.0
img_412.png,0.0
img_414.png,0.0
img_416.png,1.0
img_418.png,0.0
img_420.png,0.0
img_422.png,0.0
img_424.png,0.0
img_426.png,0.0
img_428.png,0.0
img_430.png,0.0
img_432.png,1.0
img_434.png,0.0
img_436.png,0.0
img_438.png,0.0
img_440.png,0.0
img_442.png,0.0
img_444.png,0.0
img_446.png,0.0
img_448.png,0.0
img_450.png,0.0
img_452.png,0.0
img_454.png,0.0
img_456.png,0.0
img_458.png,0.0
img_460.png,0.0
img_462.png,1.0
img_464.png,0.0
img_466.png,0.0
img_468.png,0.0
img_470.png,0.0
img_472.png,0.0
img_474.png,0.0
img_476.png,0.0
img_478.png,0.0
img_480.png,0.0
img_482.png,0.0
img_484.png,0.0
img_486.png,0.0
img_488.png,0.0
img_490.png,0.0
img_492.png,0.0
img_494.png,0.0
img_496.png,0.0
img_498.png,1.0
img_500.png,0.0
img_502.png,0.0
img_504.png,0.0
img_506.png,0.0
img_508.png,0.0
img_510.png,0.0
img_512.png,0.0
img_514.png,0.0
img_516.png,0.0
img_518.png,1.0
img_520.png,1.0
img_522.png,1.0
img_524.png,0.0
img_526.png,0.0
img_528.png,0.0
img_530.png,0.0
img_532.png,0.0
img_534.png,0.0
img_536.png,0.0
img_538.png,0.0
img_540.png,1.0
img_542.png,0.0
img_544.png,0.0
img_546.png,0.0
img_548.png,0.0
img_550.png,1.0
img_552.png,0.0
img_554.png,0.0
img_556.png,0.0
img_558.png,0.0
img_560.png,0.0
img_562.png,0.0
img_564.png,0.0
img_566.png,0.0
img_568.png,0.0
img_570.png,1.0
img_572.png,0.0
img_574.png,0.0
img_576.png,0.0
img_578.png,0.0
img_580.png,0.0
img_582.png,0.0
img_584.png,0.0
img_586.png,0.0
img_588.png,0.0
img_590.png,0.0
img_592.png,1.0
img_594.png,0.0
img_596.png,0.0
img_598.png,0.0
img_600.png,0.0
img_602.png,0.0
img_604.png,0.0
img_606.png,0.0
img_608.png,0.0
img_610.png,0.0
img_612.png,0.0
img_614.png,1.0
img_616.png,0.0
img_618.png,0.0
img_620.png,0.0
img_622.png,0.0
img_624.png,0.0
img_626.png,1.0
img_628.png,0.0
img_630.png,0.0
img_632.png,1.0
img_634.png,0.0
img_636.png,0.0
img_638.png,0.0
img_640.png,0.0
img_642.png,0.0
img_644.png,0.0
img_646.png,0.0
img_648.png,0.0
img_650.png,0.0
img_652.png,1.0
img_654.png,0.0
img_656.png,0.0
img_658.png,0.0
img_660.png,0.0
img_662.png,0.0
img_664.png,0.0
img_666.png,0.0
img_668.png,0.0
img_670.png,0.0
img_672.png,0.0
img_674.png,0.0
img_676.png,0.0
img_678.png,0.0
img_680.png,0.0
img_682.png,0.0
img_684.png,0.0
img_686.png,0.0
img_688.png,0.0
img_690.png,0.0
img_692.png,0.0
img_694.png,0.0
img_696.png,0.0
img_698.png,0.0
img_700.png,0.0
img_702.png,0.0
img_704.png,0.0
img_706.png,0.0
img_708.png,0.0
img_710.png,0.0
img_712.png,0.0
img_714.png,1.0
img_716.png,0.0
img_718.png,0.0
img_720.png,0.0
img_722.png,0.0
img_724.png,0.0
img_726.png,0.0
img_728.png,0.0
img_730.png,1.0
img_732.png,0.0
img_734.png,0.0
img_736.png,0.0
img_738.png,0.0
img_740.png,0.0
img_742.png,0.0
img_744.png,0.0
img_746.png,0.0
img_748.png,0.0
img_750.png,0.0
img_752.png,0.0
img_754.png,0.0
img_756.png,0.0
img_758.png,0.0
img_760.png,0.0
img_762.png,0.0
img_764.png,0.0
img_766.png,0.0
img_768.png,0.0
img_770.png,0.0
img_772.png,0.0
img_774.png,0.0
img_776.png,0.0
img_778.png,0.0
img_780.png,0.0
img_782.png,0.0
img_784.png,0.0
img_786.png,0.0
img_788.png,0.0
img_790.png,0.0
img_792.png,0.0
img_794.png,0.0
img_796.png,0.0
img_798.png,0.0
img_800.png,0.0
img_802.png,0.0
img_804.png,0.0
img_806.png,0.0
img_808.png,0.0
img_810.png,0.0
img_812.png,0.0
img_814.png,0.0
img_816.png,0.0
img_818.png,0.0
img_820.png,0.0
img_822.png,0.0
img_824.png,0.0
img_826.png,0.0
img_828.png,1.0
img_830.png,0.0
img_832.png,0.0
img_834.png,0.0
img_836.png,0.0
img_838.png,0.0
img_840.png,0.0
img_842.png,0.0
img_844.png,0.0
img_846.png,0.0
img_848.png,0.0
img_850.png,0.0
img_852.png,0.0
img_854.png,0.0
img_856.png,0.0
img_858.png,0.0
img_860.png,0.0
img_862.png,0.0
img_864.png,0.0
img_866.png,0.0
img_868.png,0.0
img_870.png,0.0
img_872.png,0.0
img_874.png,0.0
img_876.png,0.0
img_878.png,0.0
img_880.png,0.0
img_882.png,0.0
img_884.png,0.0
img_886.png,1.0
img_888.png,0.0
img_890.png,0.0
img_892.png,1.0
img_894.png,0.0
img_896.png,0.0
img_898.png,0.0
img_900.png,0.0
img_902.png,0.0
img_904.png,0.0
img_906.png,0.0
img_908.png,0.0
img_910.png,0.0
img_912.png,1.0
img_914.png,0.0
img_916.png,0.0
img_918.png,0.0
img_920.png,0.0
img_922.png,0.0
img_924.png,0.0
img_926.png,0.0
img_928.png,0.0
img_930.png,0.0
img_932.png,0.0
img_934.png,0.0
img_936.png,1.0
img_938.png,0.0
img_940.png,1.0
img_942.png,0.0
img_944.png,1.0
img_946.png,0.0
img_948.png,0.0
img_950.png,0.0
img_952.png,1.0
img_954.png,0.0
img_956.png,0.0
img_958.png,0.0
img_960.png,0.0
img_962.png,0.0
img_964.png,0.0
img_966.png,0.0
img_968.png,0.0
img_970.png,0.0
img_972.png,0.0
img_974.png,0.0
img_976.png,0.0
img_978.png,0.0
img_980.png,0.0
img_982.png,0.0
img_984.png,0.0
img_986.png,0.0
img_988.png,0.0
img_990.png,0.0
img_992.png,0.0
img_994.png,0.0
img_996.png,1.0
img_998.png,0.0
img_1000.png,0.0
img_1001.png,0.0
img_1002.png,0.0
img_1003.png,0.0
img_1004.png,0.0
img_1005.png,0.0
img_1006.png,0.0
img_1007.png,0.0
img_1008.png,0.0
img_1009.png,0.0
img_1010.png,1.0
img_1011.png,0.0
img_1012.png,0.0
img_1013.png,0.0
img_1014.png,0.0
img_1015.png,0.0
img_1016.png,0.0
img_1017.png,1.0
img_1018.png,0.0
img_1019.png,0.0
img_1020.png,0.0
img_1021.png,0.0
img_1022.png,0.0
img_1023.png,0.0
img_1024.png,0.0
img_1025.png,0.0
img_1026.png,0.0
img_1027.png,0.0
img_1028.png,0.0
img_1029.png,0.0
img_1030.png,0.0
img_1031.png,1.0
img_1032.png,0.0
img_1033.png,0.0
img_1034.png,0.0
img_1035.png,0.0
img_1036.png,0.0
img_1037.png,0.0
img_1038.png,0.0
img_1039.png,0.0
img_1040.png,0.0
img_1041.png,0.0
img_1042.png,0.0
img_1043.png,0.0
img_1044.png,0.0
img_1045.png,0.0
img_1046.png,0.0
img_1047.png,0.0
img_1048.png,1.0
img_1049.png,0.0
img_1050.png,0.0
img_1051.png,1.0
img_1052.png,0.0
img_1053.png,0.0
img_1054.png,0.0
img_1055.png,0.0
img_1056.png,0.0
img_1057.png,0.0
img_1058.png,0.0
img_1059.png,1.0
img_1060.png,0.0
img_1061.png,0.0
img_1062.png,0.0
img_1063.png,0.0
img_1064.png,0.0
img_1065.png,0.0
img_1066.png,0.0
img_1067.png,0.0
img_1068.png,0.0
img_1069.png,0.0
img_1070.png,0.0
img_1071.png,0.0
img_1072.png,1.0
img_1073.png,0.0
img_1074.png,0.0
img_1075.png,0.0
img_1076.png,0.0
img_1077.png,0.0
img_1078.png,0.0
img_1079.png,0.0
img_1080.png,0.0
img_1081.png,0.0
img_1082.png,0.0
img_1083.png,0.0
img_1084.png,0.0
img_1085.png,0.0
img_1086.png,0.0
img_1087.png,0.0
img_1088.png,0.0
img_1089.png,0.0
img_1090.png,0.0
img_1091.png,0.0
img_1092.png,0.0
img_1093.png,0.0
img_1094.png,0.0
img_1095.png,0.0
img_1096.png,0.0
img_1097.png,0.0
img_1098.png,0.0
img_1099.png,0.0
img_1100.png,0.0
img_1101.png,0.0
img_1102.png,0.0
img_1103.png,0.0
img_1104.png,0.0
img_1105.png,0.0
img_1106.png,0.0
img_1107.png,0.0
img_1108.png,0.0
img_1109.png,1.0
img_1110.png,0.0
img_1111.png,0.0
img_1112.png,0.0
img_1113.png,1.0
img_1114.png,0.0
img_1115.png,0.0
img_1116.png,0.0
img_1117.png,0.0
img_1118.png,0.0
img_1119.png,0.0
img_1120.png,0.0
img_1121.png,0.0
img_1122.png,0.0
img_1123.png,0.0
img_1124.png,0.0
img_1125.png,0.0
img_1126.png,0.0
img_1127.png,0.0
img_1128.png,0.0
img_1129.png,0.0
img_1130.png,0.0
img_1131.png,0.0
img_1132.png,0.0
img_1133.png,0.0
img_1134.png,1.0
img_1135.png,1.0
img_1136.png,0.0
img_1137.png,0.0
img_1138.png,0.0
img_1139.png,0.0
img_1140.png,0.0
img_1141.png,1.0
img_1142.png,0.0
img_1143.png,0.0
img_1144.png,0.0
img_1145.png,0.0
img_1146.png,1.0
img_1147.png,0.0
img_1148.png,0.0
img_1149.png,0.0
img_1150.png,0.0
img_1151.png,0.0
img_1152.png,0.0
img_1153.png,0.0
img_1154.png,0.0
img_1155.png,0.0
img_1156.png,0.0
img_1157.png,0.0
img_1158.png,0.0
img_1159.png,0.0
img_1160.png,0.0
img_1161.png,0.0
img_1162.png,0.0
img_1163.png,0.0
img_1164.png,0.0
img_1165.png,0.0
img_1166.png,0.0
img_1167.png,0.0
img_1168.png,0.0
img_1169.png,0.0
img_1170.png,0.0
img_1171.png,0.0
img_1172.png,0.0
img_1173.png,0.0
img_1174.png,0.0
img_1175.png,0.0
img_1176.png,1.0
img_1177.png,0.0
img_1178.png,0.0
img_1179.png,0.0
img_1180.png,0.0
img_1181.png,0.0
img_1182.png,0.0
img_1183.png,0.0
img_1184.png,1.0
img_1185.png,0.0
img_1186.png,0.0
img_1187.png,0.0
img_1188.png,0.0
img_1189.png,0.0
img_1190.png,1.0
img_1191.png,0.0
img_1192.png,0.0
img_1193.png,0.0
img_1194.png,0.0
img_1195.png,0.0
img_1196.png,0.0
img_1197.png,0.0
img_1198.png,0.0
img_1199.png,0.0
img_1200.png,0.0
img_1201.png,0.0
img_1202.png,1.0
img_1203.png,0.0
img_1204.png,0.0
img_1205.png,0.0
img_1206.png,0.0
img_1207.png,1.0
img_1208.png,0.0
img_1209.png,0.0
img_1210.png,0.0
img_1211.png,0.0
img_1212.png,0.0
img_1213.png,0.0
img_1214.png,0.0
img_1215.png,0.0
img_1216.png,0.0
img_1217.png,1.0
img_1218.png,0.0
img_1219.png,0.0
img_1220.png,1.0
img_1221.png,0.0
img_1222.png,0.0
img_1223.png,0.0
img_1224.png,0.0
img_1225.png,0.0
img_1226.png,0.0
img_1227.png,0.0
img_1228.png,0.0
img_1229.png,0.0
img_1230.png,0.0
img_1231.png,0.0
img_1232.png,1.0
img_1233.png,1.0
img_1234.png,1.0
img_1235.png,0.0
img_1236.png,0.0
img_1237.png,0.0
img_1238.png,0.0
img_1239.png,0.0
img_1240.png,0.0
img_1241.png,0.0
img_1242.png,0.0
img_1243.png,0.0
img_1244.png,0.0
img_1245.png,0.0
img_1246.png,0.0
img_1247.png,0.0
img_1248.png,1.0
img_1249.png,0.0
img_1250.png,0.0
img_1251.png,1.0
img_1252.png,0.0
img_1253.png,0.0
img_1254.png,0.0
img_1255.png,0.0
img_1256.png,0.0
img_1257.png,0.0
img_1258.png,1.0
img_1259.png,0.0
img_1260.png,0.0
img_1261.png,0.0
img_1262.png,0.0
img_1263.png,0.0
img_1264.png,0.0
img_1265.png,0.0
img_1266.png,0.0
img_1267.png,0.0
img_1268.png,0.0
img_1269.png,0.0
img_1270.png,0.0
img_1271.png,0.0
img_1272.png,1.0
img_1273.png,0.0
img_1274.png,0.0
img_1275.png,0.0
img_1276.png,0.0
img_1277.png,0.0
img_1278.png,0.0
img_1279.png,0.0
img_1280.png,0.0
img_1281.png,0.0
img_1282.png,0.0
img_1283.png,0.0
img_1284.png,0.0
img_1285.png,0.0
img_1286.png,0.0
img_1287.png,0.0
img_1288.png,0.0
img_1289.png,0.0
img_1290.png,0.0
img_1291.png,0.0
img_1292.png,0.0
img_1293.png,0.0
img_1294.png,0.0
img_1295.png,0.0
img_1296.png,0.0
img_1297.png,0.0
img_1298.png,0.0
img_1299.png,0.0
img_1300.png,0.0
img_1301.png,0.0
img_1302.png,0.0
img_1303.png,1.0
img_1304.png,0.0
img_1305.png,0.0
img_1306.png,0.0
img_1307.png,0.0
img_1308.png,0.0
img_1309.png,0.0
img_1310.png,0.0
img_1311.png,1.0
img_1312.png,1.0
img_1313.png,0.0
img_1314.png,0.0
img_1315.png,0.0
img_1316.png,0.0
img_1317.png,0.0
img_1318.png,0.0
img_1319.png,0.0
img_1320.png,0.0
img_1321.png,0.0
img_1322.png,0.0
img_1323.png,0.0
img_1324.png,0.0
img_1325.png,0.0
img_1326.png,0.0
img_1327.png,0.0
img_1328.png,0.0
img_1329.png,0.0
img_1330.png,0.0
img_1331.png,0.0
img_1332.png,0.0
img_1333.png,0.0
img_1334.png,0.0
img_1335.png,0.0
img_1336.png,1.0
img_1337.png,0.0
img_1338.png,0.0
img_1339.png,0.0
img_1340.png,0.0
img_1341.png,0.0
img_1342.png,0.0
img_1343.png,0.0
img_1344.png,0.0
img_1345.png,0.0
img_1346.png,0.0
img_1347.png,0.0
img_1348.png,0.0
img_1349.png,0.0
img_1350.png,0.0
img_1351.png,0.0
img_1352.png,0.0
img_1353.png,0.0
img_1354.png,0.0
img_1355.png,0.0
img_1356.png,0.0
img_1357.png,0.0
img_1358.png,1.0
img_1359.png,0.0
img_1360.png,0.0
img_1361.png,0.0
img_1362.png,0.0
img_1363.png,0.0
img_1364.png,0.0
img_1365.png,0.0
img_1366.png,1.0
img_1367.png,1.0
img_1368.png,0.0
img_1369.png,0.0
img_1370.png,1.0
img_1371.png,0.0
img_1372.png,1.0
img_1373.png,0.0
img_1374.png,0.0
img_1375.png,0.0
img_1376.png,0.0
img_1377.png,0.0
img_1378.png,0.0
img_1379.png,0.0
img_1380.png,0.0
img_1381.png,0.0
img_1382.png,0.0
img_1383.png,0.0
img_1384.png,0.0
img_1385.png,0.0
img_1386.png,0.0
img_1387.png,0.0
img_1388.png,0.0
img_1389.png,0.0
img_1390.png,0.0
img_1391.png,0.0
img_1392.png,0.0
img_1393.png,0.0
img_1394.png,0.0
img_1395.png,0.0
img_1396.png,0.0
img_1397.png,0.0
img_1398.png,1.0
img_1399.png,0.0
img_1400.png,0.0
img_1401.png,0.0
img_1402.png,0.0
img_1403.png,0.0
img_1404.png,1.0
img_1405.png,0.0
img_1406.png,0.0
img_1407.png,0.0
img_1408.png,0.0
img_1409.png,0.0
img_1410.png,0.0
img_1411.png,0.0
img_1412.png,0.0
img_1413.png,0.0
img_1414.png,0.0
img_1415.png,0.0
img_1416.png,0.0
img_1417.png,0.0
img_1418.png,1.0
img_1419.png,0.0
img_1420.png,0.0
img_1421.png,0.0
img_1422.png,0.0
img_1423.png,0.0
img_1424.png,0.0
img_1425.png,0.0
img_1426.png,0.0
img_1427.png,0.0
img_1428.png,0.0
img_1429.png,0.0
img_1430.png,0.0
img_1431.png,0.0
img_1432.png,0.0
img_1433.png,0.0
img_1434.png,0.0
img_1435.png,0.0
img_1436.png,0.0
img_1437.png,1.0
img_1438.png,0.0
img_1439.png,0.0
img_1440.png,0.0
img_1441.png,0.0
img_1442.png,0.0
img_1443.png,0.0
img_1444.png,0.0
img_1445.png,1.0
img_1446.png,0.0
img_1447.png,0.0
img_1448.png,0.0
img_1449.png,0.0
img_1450.png,0.0
img_1451.png,0.0
img_1452.png,0.0
img_1453.png,0.0
img_1454.png,0.0
img_1455.png,0.0
img_1456.png,0.0
img_1457.png,0.0
img_1458.png,0.0
img_1459.png,0.0
img_1460.png,0.0
img_1461.png,0.0
img_1462.png,0.0
img_1463.png,0.0
img_1464.png,0.0
img_1465.png,1.0
img_1466.png,0.0
img_1467.png,0.0
img_1468.png,1.0
img_1469.png,0.0
img_1470.png,0.0
img_1471.png,0.0
img_1472.png,0.0
img_1473.png,0.0
img_1474.png,1.0
img_1475.png,0.0
img_1476.png,0.0
img_1477.png,0.0
img_1478.png,1.0
img_1479.png,0.0
img_1480.png,0.0
img_1481.png,0.0
img_1482.png,1.0
img_1483.png,0.0
img_1484.png,0.0
img_1485.png,0.0
img_1486.png,1.0
img_1487.png,0.0
img_1488.png,0.0
img_1489.png,0.0
img_1490.png,0.0
img_1491.png,0.0
img_1492.png,0.0
img_1493.png,0.0
img_1494.png,0.0
img_1495.png,0.0
img_1496.png,0.0
img_1497.png,0.0
img_1498.png,0.0
img_1499.png,0.0
img_1500.png,0.0
img_1501.png,0.0
img_1502.png,0.0
img_1503.png,0.0
img_1504.png,0.0
img_1505.png,0.0
img_1506.png,0.0
img_1507.png,0.0
img_1508.png,0.0
img_1509.png,0.0
img_1510.png,0.0
img_1511.png,0.0
img_1512.png,0.0
img_1513.png,0.0
img_1514.png,0.0
img_1515.png,0.0
img_1516.png,0.0
img_1517.png,0.0
img_1518.png,0.0
img_1519.png,0.0
img_1520.png,1.0
img_1521.png,0.0
img_1522.png,0.0
img_1523.png,0.0
img_1524.png,0.0
img_1525.png,0.0
img_1526.png,0.0
img_1527.png,1.0
img_1528.png,0.0
img_1529.png,0.0
img_1530.png,0.0
img_1531.png,1.0
img_1532.png,0.0
img_1533.png,0.0
img_1534.png,1.0
img_1535.png,0.0
img_1536.png,0.0
img_1537.png,0.0
img_1538.png,0.0
img_1539.png,0.0
img_1540.png,0.0
img_1541.png,1.0
img_1542.png,0.0
img_1543.png,0.0
img_1544.png,0.0
img_1545.png,0.0
img_1546.png,0.0
img_1547.png,0.0
img_1548.png,0.0
img_1549.png,0.0
img_1550.png,1.0
img_1551.png,0.0
img_1552.png,0.0
img_1553.png,0.0
img_1554.png,0.0
img_1555.png,0.0
img_1556.png,0.0
img_1557.png,0.0
img_1558.png,0.0
img_1559.png,0.0
img_1560.png,1.0
img_1561.png,0.0
img_1562.png,0.0
img_1563.png,0.0
img_1564.png,0.0
img_1565.png,0.0
img_1566.png,0.0
img_1567.png,0.0
img_1568.png,0.0
img_1569.png,0.0
img_1570.png,0.0
img_1571.png,0.0
img_1572.png,0.0
img_1573.png,0.0
img_1574.png,0.0
img_1575.png,0.0
img_1576.png,0.0
img_1577.png,0.0
img_1578.png,0.0
img_1579.png,0.0
img_1580.png,1.0
img_1581.png,0.0
img_1582.png,0.0
img_1583.png,0.0
img_1584.png,0.0
img_1585.png,0.0
img_1586.png,0.0
img_1587.png,1.0
img_1588.png,0.0
img_1589.png,0.0
img_1590.png,1.0
img_1591.png,0.0
img_1592.png,0.0
img_1593.png,0.0
img_1594.png,0.0
img_1595.png,1.0
img_1596.png,0.0
img_1597.png,0.0
img_1598.png,0.0
img_1599.png,0.0
img_1600.png,0.0
img_1601.png,0.0
img_1602.png,0.0
img_1603.png,0.0
img_1604.png,0.0
img_1605.png,0.0
img_1606.png,0.0
img_1607.png,0.0
img_1608.png,0.0
img_1609.png,0.0
img_1610.png,0.0
img_1611.png,0.0
img_1612.png,0.0
img_1613.png,0.0
img_1614.png,0.0
img_1615.png,0.0
img_1616.png,1.0
img_1617.png,0.0
img_1618.png,0.0
img_1619.png,0.0
img_1620.png,0.0
img_1621.png,0.0
img_1622.png,0.0
img_1623.png,0.0
img_1624.png,0.0
img_1625.png,0.0
img_1626.png,0.0
img_1627.png,0.0
img_1628.png,0.0
img_1629.png,0.0
img_1630.png,0.0
img_1631.png,0.0
img_1632.png,0.0
img_1633.png,0.0
img_1634.png,0.0
img_1635.png,0.0
img_1636.png,1.0
img_1637.png,0.0
img_1638.png,0.0
img_1639.png,0.0
img_1640.png,0.0
img_1641.png,0.0
img_1642.png,0.0
img_1643.png,0.0
img_1644.png,1.0
img_1645.png,0.0
img_1646.png,0.0
img_1647.png,0.0
img_1648.png,1.0
img_1649.png,0.0
img_1650.png,0.0
img_1651.png,0.0
img_1652.png,0.0
img_1653.png,0.0
img_1654.png,0.0
img_1655.png,1.0
img_1656.png,1.0
img_1657.png,0.0
img_1658.png,0.0
img_1659.png,0.0
img_1660.png,0.0
img_1661.png,1.0
img_1662.png,0.0
img_1663.png,0.0
img_1664.png,0.0
img_1665.png,0.0
img_1666.png,0.0
img_1667.png,1.0
img_1668.png,0.0
img_1669.png,0.0
img_1670.png,0.0
img_1671.png,1.0
img_1672.png,0.0
img_1673.png,0.0
img_1674.png,0.0
img_1675.png,0.0
img_1676.png,0.0
img_1677.png,0.0
img_1678.png,0.0
img_1679.png,0.0
img_1680.png,0.0
img_1681.png,0.0
img_1682.png,0.0
img_1683.png,0.0
img_1684.png,1.0
img_1685.png,1.0
img_1686.png,0.0
img_1687.png,0.0
img_1688.png,0.0
img_1689.png,0.0
img_1690.png,0.0
img_1691.png,0.0
img_1692.png,0.0
img_1693.png,1.0
img_1694.png,0.0
img_1695.png,0.0
img_1696.png,0.0
img_1697.png,1.0
img_1698.png,0.0
img_1699.png,0.0
img_1700.png,0.0
img_1701.png,0.0
img_1702.png,0.0
img_1703.png,0.0
img_1704.png,1.0
img_1705.png,0.0
img_1706.png,0.0
img_1707.png,0.0
img_1708.png,0.0
img_1709.png,0.0
img_1710.png,0.0
img_1711.png,0.0
img_1712.png,0.0
img_1713.png,0.0
img_1714.png,1.0
img_1715.png,0.0
img_1716.png,1.0
img_1717.png,0.0
img_1718.png,0.0
img_1719.png,0.0
img_1720.png,0.0
img_1721.png,0.0
img_1722.png,0.0
img_1723.png,0.0
img_1724.png,0.0
img_1725.png,0.0
img_1726.png,0.0
img_1727.png,0.0
img_1728.png,0.0
img_1729.png,0.0
img_1730.png,0.0
img_1731.png,0.0
img_1732.png,0.0
img_1733.png,0.0
img_1734.png,0.0
img_1735.png,0.0
img_1736.png,0.0
img_1737.png,0.0
img_1738.png,1.0
img_1739.png,0.0
img_1740.png,0.0
img_1741.png,0.0
img_1742.png,0.0
img_1743.png,0.0
img_1744.png,0.0
img_1745.png,0.0
img_1746.png,0.0
img_1747.png,0.0
img_1748.png,1.0
img_1749.png,0.0
img_1750.png,0.0
img_1751.png,0.0
img_1752.png,0.0
img_1753.png,0.0
img_1754.png,0.0
img_1755.png,0.0
img_1756.png,0.0
img_1757.png,0.0
img_1758.png,0.0
img_1759.png,0.0
img_1760.png,0.0
img_1761.png,1.0
img_1762.png,0.0
img_1763.png,0.0
img_1764.png,0.0
img_1765.png,0.0
img_1766.png,1.0
img_1767.png,0.0
img_1768.png,0.0
img_1769.png,0.0
img_1770.png,0.0
img_1771.png,0.0
img_1772.png,1.0
img_1773.png,0.0
img_1774.png,0.0
img_1775.png,0.0
img_1776.png,0.0
img_1777.png,0.0
img_1778.png,0.0
img_1779.png,0.0
img_1780.png,0.0
img_1781.png,0.0
img_1782.png,0.0
img_1783.png,0.0
img_1784.png,0.0
img_1785.png,0.0
img_1786.png,0.0
img_1787.png,0.0
img_1788.png,0.0
img_1789.png,0.0
img_1790.png,0.0
img_1791.png,0.0
img_1792.png,0.0
img_1793.png,0.0
img_1794.png,0.0
img_1795.png,0.0
img_1796.png,0.0
img_1797.png,1.0
img_1798.png,0.0
img_1799.png,0.0
img_1800.png,0.0
img_1801.png,1.0
img_1802.png,1.0
img_1803.png,0.0
img_1804.png,0.0
img_1805.png,0.0
img_1806.png,0.0
img_1807.png,0.0
img_1808.png,0.0
img_1809.png,0.0
img_1810.png,0.0
img_1811.png,0.0
img_1812.png,0.0
img_1813.png,0.0
img_1814.png,0.0
img_1815.png,0.0
img_1816.png,0.0
